ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalogue,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _wp_page_template,Meta: _key_features,Meta: _key_features_list,Meta: key_features_list,Meta: _technical_specification,Meta: technical_specification,Meta: _safety_information,Meta: safety_information,Meta: _downloads__faqs,Meta: _downloads_repeater,Meta: downloads_repeater,Meta: _faqs_repeater,Meta: faqs_repeater,Meta: _yoast_wpseo_focuskw_text_input,Meta: top_hire,Meta: _top_hire,Meta: inline_featured_image,Meta: _yoast_wpseo_primary_product_cat,Meta: _yoast_wpseo_estimated-reading-time-minutes,Meta: _yoast_wpseo_content_score,Meta: downloads_repeater_0_title,Meta: _downloads_repeater_0_title,Meta: downloads_repeater_0_download,Meta: _downloads_repeater_0_download,Meta: __is_newly_created_product,Meta: __first_variation_id,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Meta: _yoast_wpseo_primary_yith_booking_service,Meta: _yoast_wpseo_wordproof_timestamp,Meta: _yoast_wpseo_title,Meta: _yoast_wpseo_metadesc,Meta: _yoast_wpseo_primary_product_brand,Meta: _yoast_wpseo_focuskw,Meta: _yoast_wpseo_linkdex,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Meta: _oembed_b3c065c607accdc616475f468f40c0e0,Meta: _oembed_fd72c0b57beb29d16d14ba03fd570b66,Meta: _wp_old_date,Meta: _oembed_90fdd625a029229db2fd652269f0b79d,Meta: _oembed_time_90fdd625a029229db2fd652269f0b79d,Attribute 2 default,Meta: _oembed_129d6c7f261d82d1eb07d003b840b4ea,Meta: _oembed_f36908ec9bc10b76f853e965dba62137,Meta: _oembed_73d89df8b01289db4687fe406be4c5d0,Meta: _yoast_wpseo_canonical,Attribute 1 default,Meta: _oembed_e183a301c5b257a330206eaa41dda938,Meta: _oembed_time_e183a301c5b257a330206eaa41dda938
15363,simple,14/120,,"Self-propelled Floor Stripper, 110V, 330mm",1,0,visible,,"A walk-behind floor stripper that effectively removes a number of floor surfaces, including bonded carpet, tiles, sports surfaces, linoleum, latex coverings and even mortar/plaster droppings in renovations. The machine can be used manually in delicate or confined spaces by engaging the clutch.\n\n<strong>Key features:</strong>\n<ul>\n 	<li>Height adjustable handle</li>\n 	<li>All-wheel drive for traction</li>\n 	<li>Adjustable blade angle</li>\n 	<li>Simple blade change</li>\n</ul>\n<strong>N.B. Tile stripping blades are available for sale - please ask for details.</strong>",,,taxable,,1,,,0,0,132,,,,0,,,,"Hire, Hire > Surface Preparation > Scarifiers\, Planers & Strippers, Hire > Surface Preparation",,,https://thehireman.co.uk/app/uploads/2024/11/14-120-Self-propelled-Floor-Stripper.png,,,,,"02/165, 14/070, 02/150-160, 14/010-020",,,,427,,Power Type,110V,0,1,default,field_616436d389d1e,field_616436dc89d1f,,field_61654bcebb8ac,"<table style=""border-color: #000000; border-width: 0px;"" border=""0"">
<tbody>
<tr>
<td style=""text-align: center;""><strong>Code</strong></td>
<td style=""text-align: center;""><strong>Power</strong></td>
<td style=""text-align: center;""><strong>Working Width</strong></td>
<td style=""text-align: center;""><strong>Vibration Level</strong></td>
<td style=""text-align: center;""><strong>Sound Power</strong></td>
<td style=""text-align: center;""><strong>Dimensions
L x W x H</strong></td>
<td style=""text-align: center;""><strong>Weight</strong></td>
</tr>
<tr>
<td style=""text-align: center;"">14/120</td>
<td style=""text-align: center;"">110V, 32A</td>
<td style=""text-align: center;"">330 mm</td>
<td style=""text-align: center;"">9.4 m/s²</td>
<td style=""text-align: center;"">90.4 dB(A)</td>
<td style=""text-align: center;"">1100 x 480 x 1000 mm</td>
<td style=""text-align: center;"">132 kg</td>
</tr>
</tbody>
</table>",field_61654e19679cb,,field_6165509d43297,field_616550c443298,,field_616550f04329b,,,,field_62286f7b65e4b,,,1,90,,,,,,,Amp,16A,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Self-propelled Floor Stripper - Tool Hire - The Hireman,"Efficient walk-behind floor stripper for bonded carpet, tiles, linoleum, and more. Adjustable blade, height handle, and traction drive. Hire Today At The Hireman.",,,,,,,,,,,,,,,,,,,,,,,,
8821,simple,B1602005,,Floorboard Clamp,1,0,visible,,"Specifically designed for closing up, or cramping, floorboards before nailing, to ensure an accurate and tight fit. Key Features:\n\n<strong>Key features:</strong>\n<ul>\n 	<li>Location shoe applies even force to floorboards</li>\n 	<li>Spring-loaded cams for quick release</li>\n</ul>",,,taxable,,1,,,0,0,6.4,,,,0,,,15.95,"Hire > Woodworking & Sanding > Cramps and Clamps, Hire, Hire > Woodworking & Sanding",,,https://thehireman.co.uk/app/uploads/2022/03/16b002_1_1-6.jpg,,,,,"02/240, B1602015-30, B1602035-60, 21/500",,,,428,,,,,,default,field_616436d389d1e,field_616436dc89d1f,,field_61654bcebb8ac,"<table style=""border-color: #000000; border-width: 0px;"" border=""0"">
<tbody>
<tr>
<td style=""text-align: center;""><strong>Code</strong></td>
<td style=""text-align: center;""><strong>Joist Capacity</strong></td>
<td style=""text-align: center;""><strong>Weight</strong></td>
</tr>
<tr>
<td style=""text-align: center;"">B1602005</td>
<td style=""text-align: center;"">75 mm</td>
<td style=""text-align: center;"">6.4 kg</td>
</tr>
</tbody>
</table>",field_61654e19679cb,,field_6165509d43297,field_616550c443298,,field_616550f04329b,,,,field_62286f7b65e4b,,,1,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8921,simple,B1802125,,"Folding Barrier System, 1.5m (4 style)",-1,0,visible,,"<p>This four piece all-in-one folding barrier system is versatile, easily transported and quickly assembled. The barrier can be set up in linear or boxed formats for bordering trenches or boxing-in excavations.</p>\n<p><strong>Key features:</strong></p>\n<ul>\n<li>Reflective top boards to BS EN standard</li>\n<li>Hinged board holders</li>\n<li>Flashing light mounts on board holders</li>\n<li>Bases designed for multi-directional use</li>\n</ul>",,,taxable,,1,,,0,0,,,,,0,,,27.5,"Hire, Hire > Traffic Management > Safety Barriers, Hire > Traffic Management",,,"https://thehireman.co.uk/app/uploads/2022/03/b1802125_1-6.jpg, https://thehireman.co.uk/app/uploads/2022/03/b1802125_1-7.jpg",,,,,"B1802085, B1802060-75, B1802090-100, B1903020",,,,429,,,,,,default,field_616436d389d1e,field_616436dc89d1f,,field_61654bcebb8ac,"<table style=""border-color: #000000;border-width: 0px"" border=""0"">
<tbody>
<tr>
<td style=""text-align: center""><strong>Overall Length</strong></td>
<td style=""text-align: center""><strong>Section Length</strong></td>
<td style=""text-align: center""><strong>Post Height</strong></td>
<td style=""text-align: center""><strong>Base Dimensions</strong></td>
<td style=""text-align: center""><strong>Weight</strong></td>
</tr>
<tr>
<td style=""text-align: center"">6000 mm</td>
<td style=""text-align: center"">1500 mm</td>
<td style=""text-align: center"">1000 mm</td>
<td style=""text-align: center"">300 x 300 mm</td>
<td style=""text-align: center"">14 kg</td>
</tr>
</tbody>
</table>",field_61654e19679cb,,field_6165509d43297,field_616550c443298,,field_616550f04329b,,,,field_62286f7b65e4b,0,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9355,simple,SAE01 0604015,,Force 8 Half Mask Respirator,1,0,visible,,"<p>These Force 8 respirators provide superior low breathing resistance in a 4-point suspension harness. The Force 8 respirator has the flexibility to be used for many applications, providing protection against particulates, gases and vapours.</p>",,,taxable,,1,,,0,0,,,,,0,,,10,"Consumables, Consumables > Safety > Respiratory Protection, Consumables > Safety",Force 8 Half Mask Respirator,,"https://thehireman.co.uk/app/uploads/2022/03/force_8-2.jpg, https://thehireman.co.uk/app/uploads/2022/03/force_8-3.jpg",,,,,"SAE01 0406010, SAE01 0406005, SAE01 0204025-40, SAE01 0204005-20","SAE01 0602035, SAE01 0604005",,,430,,,,,,default,field_616436d389d1e,field_616436dc89d1f,0,field_61654bcebb8ac,,field_61654e19679cb,,field_6165509d43297,field_616550c443298,0,field_616550f04329b,0,Force 8 Half Mask Respirator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Force 8 Half Mask Respirator,"Force 8 Half Mask Respirator These Force 8 respirators provide superior low breathing resistance in a 4-point suspension harness. The Force 8 respirator has the flexibility to be used for many applications, providing protection against particulates, gases",,Force 8 Half Mask Respirator,,,,,,,,,,,,,,,,,,,,,,
8055,simple,06/245,,"Forced Action Mixer, 110L - 110V",1,0,visible,,"For larger scale mixing of a variety of compounds from basic cement mortar to specialist screeds and aggregates. Provides a high level of mixing performance paired with ease of operation, including a straightforward, safe and precise emptying action.\n\n<strong>Key features:</strong>\n<ul>\n 	<li>Heavy-duty steel mixing blades</li>\n 	<li>Solid frame construction</li>\n 	<li>Easy to remove mixer head</li>\n</ul>",,,taxable,,1,,,0,0,100,,,,0,,,239.7,"Hire > Concreting & Compaction, Hire, Hire > Concreting & Compaction > Mixers",,,https://thehireman.co.uk/app/uploads/2022/03/06245-Baron-M110-FORCED-ACTION-MIXER-1.jpg,,,,,,,,,431,,Power Type,110V,0,1,default,field_616436d389d1e,field_616436dc89d1f,,field_61654bcebb8ac,"<table border=""0"">
<tbody>
<tr>
<td style=""text-align: center;""><strong>Code</strong></td>
<td style=""text-align: center;""><strong>Power</strong></td>
<td style=""text-align: center;""><strong>Volume Capacity</strong></td>
<td style=""text-align: center;""><strong>Speed</strong></td>
<td style=""text-align: center;""><strong>Dimensions</strong>
<strong>W x D x H</strong></td>
<td style=""text-align: center;""><strong>Weight</strong></td>
</tr>
<tr>
<td style=""text-align: center;"">06/245</td>
<td style=""text-align: center;"">110V, 32A</td>
<td style=""text-align: center;"">110 L</td>
<td style=""text-align: center;"">32 rpm</td>
<td style=""text-align: center;"">680 x 970 x 1080 mm</td>
<td style=""text-align: center;"">100 kg</td>
</tr>
</tbody>
</table>",field_61654e19679cb,,field_6165509d43297,field_616550c443298,,field_616550f04329b,,,,field_62286f7b65e4b,0,,1,90,,,,,,,Amp,32A,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8052,simple,06/240,,"Forced Action Mixer, 32L - 110V",1,0,visible,,"Our forced action mixer minimises the introduction of air bubbles during the mix and is suitable for mixing a wide range of materials, including cement, epoxy, screed and repair mortars, and adhesives. The disposable 32 litre capacity drum is easily removed.\n\n<strong>Key features:</strong>\n<ul>\n 	<li>Single-handed operation</li>\n 	<li>High mixing speed of 58rpm</li>\n</ul>\n<strong>N.B. The drum is a sale item - please ask for details.</strong>",,,taxable,,1,,,0,0,43,,,,0,,,119.1,"Hire > Concreting & Compaction, Hire, Hire > Concreting & Compaction > Mixers","cement mixer hire, cement mixer hire london, forced action mixer croydon, forced action mixer hire leytonstone, forced action mixer hire london, forced action mixer hire se1, forced action mixer hire wembley, hire cement mixer, hire forced action mixer, hire forced action mixer near me, mixer hire london",,https://thehireman.co.uk/app/uploads/2022/03/06_240-8.jpg,,,,,06/220-230,"13/140-150, B1301010_1",,,432,,Power Type,110V,0,1,default,field_616436d389d1e,field_616436dc89d1f,,field_61654bcebb8ac,"<table style=""border-color: #000000; border-width: 0px;"" border=""0"">
<tbody>
<tr>
<td style=""text-align: center;""><strong>Power</strong></td>
<td style=""text-align: center;""><strong>Volume Capacity</strong></td>
<td style=""text-align: center;""><strong>Speed</strong></td>
<td style=""text-align: center;""><strong>Dimensions</strong>
<strong>W x D x H</strong></td>
<td style=""text-align: center;""><strong>Weight</strong></td>
</tr>
<tr>
<td style=""text-align: center;"">110V, 16A</td>
<td style=""text-align: center;"">32 L</td>
<td style=""text-align: center;"">58 rpm</td>
<td style=""text-align: center;"">460 x 700 x 813 mm</td>
<td style=""text-align: center;"">43 kg</td>
</tr>
</tbody>
</table>",field_61654e19679cb,,field_6165509d43297,field_616550c443298,,field_616550f04329b,,"forced action mixer hire london, hire forced action mixer near me, hire forced action mixer, forced action mixer hire se1, forced action mixer hire leytonstone, forced action mixer hire wembley, forced action mixer croydon, mixer hire london, cement mixer hire london, cement mixer hire, hire cement mixer",,field_62286f7b65e4b,,,1,90,,,,,,,Amp,16A,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forced Action Mixer - The Hireman,"The Hireman's forced action mixer is available to hire. It is ideal for mixing materials like cement, epoxy, screed and adhesives. Learn more and hire yours today.",,"forced action mixer hire london, hire forced action mixer near me, hire forced action mixer, forced action mixer hire se1, forced action mixer hire leytonstone, forced action mixer hire wembley, forced action mixer croydon, mixer hire london, cement mixer hire london, cement mixer hire, hire cement mixer",31,,,,,,,,,,,,,,,,,,,,,
8959,simple,B1901075,,Fork Head Attachment For Acrow Prop,1,0,visible,,"Also known as u-heads, these attachments are used in conjunction with acrow props to hold timber joists or steel beams in place. The 500mm spigot fits into the hole at the top of the acrow prop and the wing nut allows the user to adjust the height.",,,taxable,,1,,,0,0,,,,,0,,,6.5,"Hire, Hire > Safety & Security, Hire > Safety & Security > Support Safety",,,https://thehireman.co.uk/app/uploads/2022/03/b1901075-6.jpg,,,,,"19/040, 19/130, 19/060-80, B1901085-100","B1901050-70, B1901080",,,433,,,,,,default,field_616436d389d1e,field_616436dc89d1f,,field_61654bcebb8ac,"<table style=""border-color: #000000; border-width: 0px;"" border=""0"">
<tbody>
<tr>
<td style=""text-align: center;""><strong>Code</strong></td>
<td style=""text-align: center;""><strong>Widths</strong></td>
<td style=""text-align: center;""><strong>Weights</strong></td>
</tr>
<tr>
<td style=""text-align: center;"">B1901075</td>
<td style=""text-align: center;"">100/150/200 mm</td>
<td style=""text-align: center;"">4.70/5.75/6.80 kg</td>
</tr>
</tbody>
</table>",field_61654e19679cb,,field_6165509d43297,field_616550c443298,,field_616550f04329b,,,,field_62286f7b65e4b,,,1,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9745,simple,21/880,,"Forklift Tipping Skip, 1200l",1,0,visible,,"Generally used with a telehandler, this tipping skip is designed to safely move materials or waste around site. The tipping mechanism is quick and easy, and safety features ensure controlled unloading.\n\n<strong>Key features: </strong>\n<ul>\n 	<li>Fork pockets on all sides</li>\n 	<li>Heel pin and safety locking system</li>\n</ul>",,,taxable,,1,,,0,0,,,,,0,,,0,"Hire > Lifting & Material Handling > Crane Attachments, Cross-Hire, Hire, Hire > Lifting & Material Handling",Forklift Tipping Skip 1200l,,https://thehireman.co.uk/app/uploads/2022/03/1034w-2.jpg,,,,,,,,,434,,,,,,default,field_616436d389d1e,field_616436dc89d1f,,field_61654bcebb8ac,"<table>
<tbody>
<tr>
<td style=""text-align: center;""><strong>Code</strong></td>
<td style=""text-align: center;""><strong>Volume Capacity</strong></td>
<td style=""text-align: center;""><strong>Load Capacity</strong></td>
<td style=""text-align: center;""><strong>Overall Dimensions
L x W x H</strong></td>
<td style=""text-align: center;""><strong>Weight</strong></td>
</tr>
<tr>
<td style=""text-align: center;"">21/855</td>
<td style=""text-align: center;"">1200 L</td>
<td style=""text-align: center;"">1500 kg</td>
<td style=""text-align: center;"">1.75 x 1.20 x 1.25 m</td>
<td style=""text-align: center;"">230 kg</td>
</tr>
</tbody>
</table>",field_61654e19679cb,,field_6165509d43297,field_616550c443298,,field_616550f04329b,,Forklift Tipping Skip 1200l,,field_62286f7b65e4b,0,2577,1,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forklift Tipping Skip - The Hireman,Our 1200L forklift tipping skip with a safety locking system is perfect for moving materials efficiently around construction sites. Get yours today.,,Forklift Tipping Skip 1200l,42,,,,,,,,,,,,,,,,,,,,,
8021,simple,06/065,,"Forward/Reverse Plate Compactor, Diesel, 400mm",1,0,visible,,"Our heaviest plate compactors are dual-direction, incorporating both forward and reverse direction drive. Both models demonstrate balanced handling in compacting soil, asphalt and paving stones. Therefore they are excellent in the construction of roads and paths or in landscaping. Ideal when working in pipeline and cable trenches which are too narrow to turn around in.\n\n<strong>Key features:</strong>\n<ul>\n 	<li>Compaction rates of 504-660m² per hour</li>\n 	<li>Sturdy steel frame and cast plate</li>\n 	<li>Crane lifting point</li>\n 	<li>Vibration dampening handle</li>\n</ul>",,,taxable,,1,,,0,0,160,,,,0,,,161.55,"Hire > Concreting & Compaction > Compactors, Hire > Concreting & Compaction, Hire",,,https://thehireman.co.uk/app/uploads/2022/03/06065-forward-reverse-compactor-plate.jpg,,,,,"06/055, 06/010, 06/020, 06/050","SAE01 0204030, SAE01 0301010",,,435,,Power Type,Diesel,0,1,default,field_616436d389d1e,field_616436dc89d1f,,field_61654bcebb8ac,"<table style=""border-color: #000000; border-width: 0px;"" border=""0"">
<tbody>
<tr>
<td style=""text-align: center;""><strong>Code</strong></td>
<td style=""text-align: center;""><strong>Power</strong></td>
<td style=""text-align: center;""><strong>Plate Width</strong></td>
<td style=""text-align: center;""><strong>Vibration Level</strong></td>
<td style=""text-align: center;""><strong>Sound Power</strong></td>
<td style=""text-align: center;""><strong>Weight</strong></td>
</tr>
<tr>
<td style=""text-align: center;"">06/065</td>
<td style=""text-align: center;"">Diesel</td>
<td style=""text-align: center;"">400 mm</td>
<td style=""text-align: center;"">3.1 m/s²</td>
<td style=""text-align: center;"">94 dB(A)</td>
<td style=""text-align: center;"">160kg</td>
</tr>
</tbody>
</table>",field_61654e19679cb,,field_6165509d43297,field_616550c443298,,field_616550f04329b,,,,field_62286f7b65e4b,0,,1,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plate Compactor | Concreting & Compaction | The Hireman,Need A Dual Direction Plate Compactor? We've Got You Covered. Contact The Hireman To Hire Yours Today.,,,,,,,,,,,,,,,,,,,,,,,,
8020,simple,06/055,,"Forward/Reverse Plate Compactor, Diesel, 500mm, 225kg",1,0,visible,,"Our heaviest plate compactors are dual-direction, incorporating both forward and reverse direction drive. Both models demonstrate balanced handling in compacting soil, asphalt and paving stones. Therefore they are excellent in the construction of roads and paths or in landscaping. Ideal when working in pipeline and cable trenches which are too narrow to turn around in.\n\n<strong>Key features:</strong>\n<ul>\n 	<li>Compaction rates of 504-660m² per hour</li>\n 	<li>Sturdy steel frame and cast plate</li>\n 	<li>Crane lifting point</li>\n 	<li>Vibration dampening handle</li>\n</ul>",,,taxable,,1,,,0,0,225,,,,0,,,215.8,"Hire > Concreting & Compaction > Compactors, Hire > Concreting & Compaction, Hire",,,https://thehireman.co.uk/app/uploads/2022/03/06055-AtlasCopco-LG164-forward-reverse-compactor.jpg,,,,,,,,,436,,Power Type,Diesel,0,1,default,field_616436d389d1e,field_616436dc89d1f,,field_61654bcebb8ac,"<table style=""border-color: #000000; border-width: 0px;"" border=""0"">
<tbody>
<tr>
<td style=""text-align: center;""><strong>Code</strong></td>
<td style=""text-align: center;""><strong>Power</strong></td>
<td style=""text-align: center;""><strong>Plate Width</strong></td>
<td style=""text-align: center;""><strong>Vibration Level</strong></td>
<td style=""text-align: center;""><strong>Sound Power</strong></td>
<td style=""text-align: center;""><strong>Weight</strong></td>
</tr>
<tr>
<td style=""text-align: center;"">06/065</td>
<td style=""text-align: center;"">Diesel</td>
<td style=""text-align: center;"">400 mm</td>
<td style=""text-align: center;"">3.1 m/s²</td>
<td style=""text-align: center;"">94 dB(A)</td>
<td style=""text-align: center;"">160kg</td>
</tr>
</tbody>
</table>",field_61654e19679cb,,field_6165509d43297,field_616550c443298,,field_616550f04329b,,,,field_62286f7b65e4b,0,,1,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9877,simple,06/055-065,,Forward/Reverse Plate Compactors,-1,0,visible,,"<p>Our heaviest plate compactors are dual direction, incorporating both forward and reverse direction drive. Both models demonstrate balanced handling in compacting soil, asphalt and paving stones and are therefore excellent in the construction of roads and paths or in landscaping, ideal when working in pipeline and cable trenches which are too narrow to turn around in.</p>\n<p><strong>Key features:</strong></p>\n<ul>\n<li>Compaction rates of 504-660m&sup2;&nbsp;per hour</li>\n<li>Sturdy steel frame and cast plate</li>\n<li>Crane lifting point</li>\n<li>Vibration dampening handle</li>\n</ul>",,,taxable,,1,,,0,0,,,,,0,,,0,"Hire > Concreting & Compaction > Compactors, Hire > Concreting & Compaction, Hire","forward reverse plate compactor hire, forward reverse plate compactor hire croydon, forward reverse plate compactor hire leytonstone, forward reverse plate compactor hire se1, forward reverse plate compactor hire wembley, hire plate compactor, plate compactor hire london, plate compactor hire near me, reverse plate compactor hire",,"https://thehireman.co.uk/app/uploads/2022/03/06055-2.jpg, https://thehireman.co.uk/app/uploads/2022/03/06055-3.jpg",,,,,"B0601020, 06/010-050, 06/070, id:9991",,,,437,,,,,,default,field_616436d389d1e,field_616436dc89d1f,0,field_61654bcebb8ac,"<table style=""border-color: #000000;border-width: 0px"" border=""0"">
<tbody>
<tr>
<td>Code</td>
<td style=""text-align: center""><strong>Plate Width</strong></td>
<td style=""text-align: center""><strong>Power</strong></td>
<td style=""text-align: center""><strong>Weight</strong></td>
<td style=""text-align: center""><b>Sound Power</b></td>
<td style=""text-align: center""><b>Vibration Level</b></td>
</tr>
<tr>
<td><strong>06/065</strong></td>
<td style=""text-align: center"">400 mm</td>
<td style=""text-align: center"">Diesel</td>
<td style=""text-align: center"">160 kg</td>
<td style=""text-align: center"">94 dB(A)</td>
<td style=""text-align: center"">3.1 m/s&sup2;</td>
</tr>
<tr>
<td><strong>06/055</strong></td>
<td style=""text-align: center"">500 mm</td>
<td style=""text-align: center"">Diesel</td>
<td style=""text-align: center"">225 kg</td>
<td style=""text-align: center"">108 dB(A)</td>
<td style=""text-align: center"">4.2 m/s&sup2;</td>
</tr>
</tbody>
</table>",field_61654e19679cb,,field_6165509d43297,field_616550c443298,0,field_616550f04329b,0,"plate compactor hire london, plate compactor hire near me, hire plate compactor, forward reverse plate compactor hire, reverse plate compactor hire, forward reverse plate compactor hire se1, forward reverse plate compactor hire leytonstone, forward reverse plate compactor hire wembley, forward reverse plate compactor hire croydon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forward/Reverse Plate Compactor Hire,"The Hireman's heaviest plate compactors are dual direction, forward/reverse plate compactors. Boasting balanced handling in compacting soil, asphalt and paving stones, plate compactors can be hired today.",,"plate compactor hire london, plate compactor hire near me, hire plate compactor, forward reverse plate compactor hire, reverse plate compactor hire, forward reverse plate compactor hire se1, forward reverse plate compactor hire leytonstone, forward reverse plate compactor hire wembley, forward reverse plate compactor hire croydon",,,,,,,,,,,,,,,,,,,,,,
8056,simple,06/260,,Fresno Broom,1,0,visible,,"Our lightweight fresno brooms provide a simple yet effective method of smoothing wet concrete while also creating a textured non-slip finish. The broom incorporates a zinc-plated blade for smoothing the surface, followed by a texturising brush.\n\n<strong>Key features:</strong>\n<ul>\n 	<li>1.2m zinc-plated blade with rounded ends</li>\n 	<li>Firm texturising brush to create non-slip surface</li>\n 	<li>Swivel knucklehead gearbox</li>\n 	<li>Three 1.8m snap-together handles</li>\n</ul>",,,taxable,,1,,,0,0,,,,,0,,,55.45,"Hire > Concreting & Compaction, Hire, Hire > Concreting & Compaction > Laying & Finishing","fresno broom hire croydon, fresno broom hire leytonstone, fresno broom hire london, fresno broom hire near me, fresno broom hire se1, fresno broom hire wembley",,https://thehireman.co.uk/app/uploads/2022/03/06_260-8.jpg,,,,,"06/100, 06/110, 06/120, 06/300",,,,438,,,,,,default,field_616436d389d1e,field_616436dc89d1f,,field_61654bcebb8ac,"<table style=""border-color: #000000; border-width: 0px;"" border=""0"">
<tbody>
<tr>
<td style=""text-align: center;""><strong>Code</strong></td>
<td style=""text-align: center;""><strong>Blade Width</strong></td>
<td style=""text-align: center;""><strong>Max. Length</strong></td>
<td style=""text-align: center;""><strong>Head Weight</strong></td>
<td style=""text-align: center;""><strong>3-piece Handle Weight</strong></td>
</tr>
<tr>
<td style=""text-align: center;"">06/260</td>
<td style=""text-align: center;"">1.2m</td>
<td style=""text-align: center;"">5.4 m</td>
<td style=""text-align: center;"">4.8 kg</td>
<td style=""text-align: center;"">3.6 kg</td>
</tr>
</tbody>
</table>",field_61654e19679cb,,field_6165509d43297,field_616550c443298,,field_616550f04329b,,"fresno broom hire london, fresno broom hire near me, fresno broom hire se1, fresno broom hire leytonstone, fresno broom hire croydon, fresno broom hire wembley",,field_62286f7b65e4b,,,1,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fresno Broom - Cementing Hire - The Hireman,"The Hireman's lightweight Fresno broom allows for smoothing flat concrete to a slightly textured, non-slip surface. Hire yours across London today.",,"fresno broom hire london, fresno broom hire near me, fresno broom hire se1, fresno broom hire leytonstone, fresno broom hire croydon, fresno broom hire wembley",33,,,,,,,,,,,,,,,,,,,,,
8559,simple,19/025,,Fuel Safe Site Box,1,0,visible,,"Built with the same structural integrity as our site boxes, this fuel-safe chest complies with COSHH regulations for the storage of flammables and chemicals on site.\n\n<strong>Key features:</strong>\n<ul>\n 	<li>Built for ½ hour fire resistance</li>\n 	<li>High and low-level ventilation</li>\n 	<li>Fully bunded base to contain spills</li>\n 	<li>Hazard warning signage</li>\n</ul>\n<strong>N.B. Site boxes can be supplied with castors - please ask for details.</strong>",,,taxable,,1,,,0,0,80,,,,0,,,46.35,"Hire, Hire > Safety & Security, Hire > Safety & Security > Secure Site Storage",,,https://thehireman.co.uk/app/uploads/2022/03/19_025-6.jpg,,,,,"19/030, 19/100, 19/110, 19/010-90",,,,439,,,,,,default,field_616436d389d1e,field_616436dc89d1f,,field_61654bcebb8ac,"<table style=""border-color: #000000; border-width: 0px;"" border=""0"">
<tbody>
<tr>
<td style=""text-align: center;""><strong>Code</strong></td>
<td style=""text-align: center;""><strong>Type</strong></td>
<td style=""text-align: center;""><strong>Volume Capacity</strong></td>
<td style=""text-align: center;""><strong>Dimensions
W x D x H</strong></td>
<td style=""text-align: center;""><strong>Weight</strong></td>
</tr>
<tr>
<td style=""text-align: center;"">19/025</td>
<td style=""text-align: center;"">Fuel Safe Box</td>
<td style=""text-align: center;"">409 L</td>
<td style=""text-align: center;"">1295 x 630 x 675 mm</td>
<td style=""text-align: center;"">81.5 kg</td>
</tr>
</tbody>
</table>",field_61654e19679cb,,field_6165509d43297,field_616550c443298,,field_616550f04329b,,,,field_62286f7b65e4b,,,1,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
